device_hours_per_day,phone_unlocks,notifications_per_day,social_media_mins,physical_activity_days,sleep_hours,sleep_quality,stress_level,digital_dependence_score,device_sleep_ratio,notification_intensity,unlock_per_hour,social_media_ratio,sleep_efficiency,screen_stress_load,activity_sleep_balance,dependence_per_hour
4.02,72.0,53,257,4.0,7.590227745397552,4.065992845214812,10.0,17.0,0.5296283767555705,13.184079601990051,17.910447761194032,1.0655058043117744,30.861811706337402,213.05999999999997,30.36091098159021,4.228855721393035
3.17,48.0,830,25,0.0,8.043714871134549,4.729405951681433,1.3683085414512424,35.7,0.3940965152029162,303.7854889589905,15.141955835962145,0.13144058885383808,38.041992985172186,3052.71,0.0,11.261829652996846
5.43,64.0,331,53,5.0,9.850537563833337,4.229150760051956,1.0,25.9,0.5512389516625441,60.95764272559853,11.786372007366483,0.1626764886433395,41.6594084250061,1797.33,49.25268781916668,4.769797421731123
10.69,202.0,654,0,1.0,5.922075463858898,1.0,9.166103372203386,58.9,1.805110398413306,61.17867165575304,18.89616463985033,0.0,5.922075463858898,6991.259999999999,5.922075463858898,5.509822263797942
5.78,133.0,276,94,2.0,7.316546492915834,2.906381330270458,1.0,29.8,0.7899901962758552,47.75086505190311,23.01038062283737,0.27104959630911185,21.26467412906638,1595.28,14.633092985831668,5.155709342560553
4.59,79.0,124,19,1.0,8.452263628313368,2.798924103190637,2.163611949928928,19.4,0.5430497913747545,27.01525054466231,17.21132897603486,0.06899055918663763,23.657244395807833,569.16,8.452263628313368,4.226579520697167
8.73,154.0,134,111,3.0,9.529326611167678,1.0558414476791311,4.042785392961526,34.6,0.9161192974295871,15.349369988545245,17.640320733104236,0.21191294387170673,10.06145800454255,1169.8200000000002,28.587979833503034,3.9633447880870563
13.52,300.0,576,287,5.0,5.446372970275004,1.1303119296283244,9.77948144962112,70.5,2.482385997761981,42.60355029585799,22.189349112426036,0.35379684418145957,6.156100341507088,7787.5199999999995,27.23186485137502,5.214497041420119
9.76,238.0,90,94,6.0,7.556185349631718,1.228278003613173,3.703330077605333,44.5,1.29165703968282,9.221311475409836,24.385245901639344,0.1605191256830601,9.281096256176752,878.4,45.33711209779031,4.559426229508197
3.73,41.0,830,408,5.0,7.169901280726871,5.0,9.863671017644045,41.2,0.5202303147501439,320.9115281501341,10.99195710455764,2.2698838248436104,35.84950640363436,4464.81,35.84950640363436,11.045576407506703
5.67,164.0,220,324,2.0,9.02481726060572,3.87194803585901,1.0,30.4,0.628267568890303,38.80070546737213,28.924162257495592,0.9523809523809524,34.94362346618881,1247.4,18.04963452121144,5.361552028218695
5.32,87.0,185,124,4.0,8.20786087051235,3.0537503294571686,3.841020338183136,24.0,0.6481591347524773,34.774436090225564,16.353383458646615,0.3884711779448621,25.06475783746569,984.2,32.8314434820494,4.511278195488722
8.08,170.0,539,60,0.0,6.174949462092675,1.6342881014169444,5.352559381327112,45.1,1.3085127335214997,66.70792079207921,21.03960396039604,0.12376237623762376,10.09164643274902,4355.12,0.0,5.5816831683168315
4.8,112.0,206,0,0.0,8.92299337390347,4.655001123888801,3.284938835790359,24.4,0.5379360713231353,42.91666666666667,23.333333333333336,0.0,41.53654418397298,988.8,0.0,5.083333333333333
11.74,196.0,379,86,5.0,6.99892117857263,1.1492911890181323,9.802590864328806,51.1,1.6774013737920497,32.28279386712095,16.69505962521295,0.12208972174900624,8.043798443165926,4449.46,34.99460589286315,4.352640545144804
4.34,125.0,300,408,2.0,7.923596901357198,2.970565715670751,1.0,26.1,0.5477310436194225,69.12442396313364,28.801843317972352,1.7703533026113674,23.537565299966687,1302.0,15.847193802714395,6.013824884792627
5.36,144.0,600,194,2.0,9.420407174214056,3.909566786351585,1.1221519341464707,36.68415185296776,0.5689775294078183,111.94029850746269,26.865671641791042,0.6032338308457711,36.82971100221546,3216.0,18.84081434842811,6.8440581815238355
7.26,184.0,191,118,5.0,9.103836786682546,2.0957912191898185,1.0,35.1,0.797465966285799,26.308539944903583,25.344352617079892,0.27089072543618,19.079741198466532,1386.6599999999999,45.519183933412734,4.834710743801653
4.12,84.0,434,245,1.0,7.718995053918594,2.7401283998442514,1.3648360955582133,26.1,0.5337482368133476,105.33980582524272,20.388349514563107,0.9911003236245954,21.151037565499646,1788.0800000000002,7.718995053918594,6.33495145631068
3.85,102.0,211,165,4.0,7.053781288396709,4.091151381361675,4.88442221752982,20.7,0.5458065458214805,54.8051948051948,26.493506493506494,0.7142857142857143,28.85808706184733,812.35,28.215125153586836,5.376623376623376
4.16,84.0,187,62,0.0,7.912842039662075,3.704026686400105,1.2679281734189245,22.1,0.5257276689144748,44.95192307692307,20.19230769230769,0.24839743589743588,29.309378080176963,777.9200000000001,0.0,5.3125
2.72,73.0,487,54,3.0,10.526751852510856,5.0,1.0,23.8,0.25838929596798865,179.0441176470588,26.838235294117645,0.33088235294117646,52.63375926255428,1324.64,31.580255557532567,8.75
7.56,116.0,230,19,2.0,8.517897445091497,3.9116489890476633,6.236058579545916,33.4,0.8875429704024561,30.423280423280424,15.343915343915345,0.04188712522045856,33.31902492990383,1738.8,17.035794890182995,4.417989417989418
15.58,281.0,289,72,2.0,5.318401985570905,1.0,10.0,68.8,2.9915000865231023,18.164676304211188,17.661847894406034,0.0754242614707731,5.318401985570905,4597.99,10.63680397114181,4.324324324324324
4.06,88.0,197,51,3.0,6.701979597388845,3.973720460108813,5.109926724206125,20.5,0.6057911608059526,48.52216748768473,21.674876847290644,0.20935960591133007,26.631793449375877,799.8199999999999,20.105938792166533,5.0492610837438425
4.76,57.0,268,354,4.0,7.491683205708565,3.071107237586375,3.02744184134703,36.68415185296776,0.6353712335797838,56.30252100840337,11.974789915966387,1.2394957983193278,23.00776251475587,1275.6799999999998,29.96673282283426,7.706754590959614
4.18,104.0,462,408,5.0,7.539301479514431,4.125836941871834,9.762331732058124,28.5,0.5544280211313705,110.52631578947368,24.880382775119617,1.7145135566188199,31.105928560089616,1931.1599999999999,37.696507397572155,6.818181818181818
9.9,161.0,346,408,6.0,7.608562851222793,2.179928978812999,9.663656838895037,43.6,1.3011655674775617,34.94949494949495,16.262626262626263,0.8097643097643098,16.586126646500624,3425.4,45.65137710733676,4.404040404040404
10.69,243.0,266,87,4.0,6.780928794976789,2.00375006531209,9.987779604786304,49.8,1.57648020252314,24.883068288119738,22.73152478952292,0.13564078578110383,13.587286515811373,2843.54,27.123715179907155,4.658559401309635
15.58,309.0,223,339,1.0,5.627432871539668,1.0,10.0,66.9,2.805897530978428,14.122862571247627,19.56934768841039,0.3578214059531349,5.627432871539668,3521.1699999999996,5.627432871539668,4.236858771374288
9.01,204.0,249,55,6.0,6.124477987327886,1.2026388274111837,4.6628560038346265,42.5,1.4711457888562138,27.635960044395116,22.641509433962266,0.10173880873103958,7.365535025185615,2243.49,36.746867923967315,4.716981132075472
14.68,294.0,392,282,3.0,5.916559212384614,1.0480092838887325,2.009105064495587,68.5,2.4811718218371994,26.70299727520436,20.02724795640327,0.3201634877384196,6.200608983256482,5754.5599999999995,17.749677637153845,4.666212534059945
7.3,152.0,298,25,2.0,8.21912501070118,1.0,1.0,37.4,0.8881724016237138,40.821917808219176,20.82191780821918,0.05707762557077625,8.21912501070118,2175.4,16.43825002140236,5.123287671232877
9.51,238.0,279,408,3.0,6.534521013761033,1.9834258306649328,1.0,48.4,1.4553476804149703,29.33753943217666,25.02628811777077,0.7500876270592358,12.960737769716436,2653.29,19.6035630412831,5.08937960042061
6.63,205.0,121,210,6.0,6.7155215009830345,2.174994055816952,1.0,34.6,0.9872650990737628,18.250377073906485,30.920060331825038,0.5279034690799397,14.606219346349034,802.23,40.29312900589821,5.218702865761689
11.65,192.0,830,209,3.0,6.11944816450839,1.0219073360290885,2.9989841252300184,65.7,1.9037664323341663,79.14163090128756,16.48068669527897,0.2989985693848355,6.253508971760864,10741.300000000001,18.35834449352517,5.639484978540772
6.99,115.0,121,66,4.0,5.96817590152469,2.0459595527477417,1.0,28.5,1.1712121283513552,17.310443490701,16.452074391988553,0.1573676680972818,12.210646498203305,845.7900000000001,23.87270360609876,4.07725321888412
7.85,232.0,295,408,1.0,6.1760034131312445,1.8910178032370712,10.0,43.8,1.2710485203601978,37.57961783439491,29.554140127388536,0.9469214437367304,11.6789324070841,2315.75,6.1760034131312445,5.579617834394904
4.76,162.0,52,408,3.0,8.855687719777157,2.9229860115764006,1.0,23.7,0.5375076618126028,10.92436974789916,34.03361344537815,1.8172268907563027,25.88505132779754,247.51999999999998,26.567063159331468,4.9789915966386555
7.27,140.0,353,392,7.0,8.816774607146872,2.2540804727295347,1.0,36.68415185296776,0.8245645742272851,48.555708390646494,19.257221458046768,0.8986703347088492,19.87371947442738,2566.31,61.71742225002811,5.045963115951549
15.58,159.0,251,59,1.0,4.46361198030129,1.0,10.0,58.8,3.6651931377995166,15.342298288508559,9.71882640586797,0.060105949470252655,4.46361198030129,4106.36,4.46361198030129,3.5941320293398533
12.96,205.0,167,157,1.0,4.22849955107897,1.0,10.0,50.7,3.0649169624939527,12.885802469135802,15.8179012345679,0.20190329218106995,4.22849955107897,2164.32,4.22849955107897,3.912037037037037
3.94,82.0,558,205,2.0,9.021004974376158,3.845303496884788,6.184426972071126,30.1,0.43675843336650727,141.62436548223351,20.81218274111675,0.8671742808798646,34.68850197338371,2198.52,18.042009948752316,7.639593908629442
3.63,99.0,412,60,5.0,8.876286975907902,4.136970474922947,1.0,25.1,0.4089547814139604,113.49862258953168,27.272727272727273,0.27548209366391185,36.72093714627408,1495.56,44.38143487953951,6.914600550964188
7.05,127.0,576,182,2.0,7.327066355432931,3.856545679901845,4.081435862373986,40.9,0.9621859087945218,81.70212765957447,18.01418439716312,0.4302600472813239,28.25716609939903,4060.7999999999997,14.654132710865863,5.801418439716312
6.92,155.0,195,13,5.0,8.56274067801676,2.938990895472621,1.8650138947130843,33.3,0.8081524666238941,28.179190751445088,22.398843930635838,0.0313102119460501,25.165816892984317,1349.4,42.8137033900838,4.812138728323699
10.6,204.0,517,368,0.0,6.478629500080372,1.7861001088218662,8.27358069010102,52.6,1.636148509475422,48.77358490566038,19.245283018867926,0.5786163522012578,11.571480855110106,5480.2,0.0,4.962264150943397
5.36,39.0,251,124,4.0,8.778561783004246,2.9677203318705225,2.814184749560187,23.0,0.6105783763323555,46.82835820895522,7.276119402985074,0.38557213930348255,26.052316288003247,1345.3600000000001,35.114247132016985,4.291044776119403
14.8,323.5,232,183,0.0,4.834845875463019,1.0,10.0,67.5,3.0611110221962656,15.675675675675675,22.77027027027027,0.20608108108108109,4.834845875463019,3433.6000000000004,0.0,4.5608108108108105
7.56,106.0,141,97,5.0,5.064086264759188,2.133370391418129,8.870613683095183,28.3,1.4928655644375164,18.650793650793652,14.021164021164022,0.21384479717813054,10.803571696824479,1065.96,25.320431323795944,3.7433862433862437
4.41,101.0,731,43,5.0,10.03521496469738,2.237678302755668,6.803117041287583,36.9,0.4394524696794064,165.75963718820861,22.90249433106576,0.16250944822373392,22.455582789992313,3223.71,50.1760748234869,8.36734693877551
8.97,212.0,255,124,4.0,7.301432596369764,1.1017728924140238,1.0,43.6,1.2285260298725267,28.42809364548495,23.634336677814936,0.2303976217019695,8.04452051046835,2287.3500000000004,29.205730385479058,4.860646599777034
15.26,314.0,146,119,3.0,6.301050416973063,1.0,9.077748648994444,64.6,2.421818425527008,9.567496723460026,20.57667103538663,0.12996941896024464,6.301050416973063,2227.96,18.90315125091919,4.233289646133683
9.74,215.0,598,52,0.0,7.257260622830239,1.6972832658330943,6.43468507070126,55.0,1.3421042051816963,61.39630390143737,22.073921971252567,0.0889801505817933,12.317627010919225,5824.52,0.0,5.646817248459959
14.48,234.0,141,111,4.0,6.700567544088283,1.1270614023778571,8.870288618910942,55.0,2.1610109747756048,9.737569060773481,16.16022099447514,0.1277624309392265,7.551951052967694,2041.68,26.802270176353133,3.798342541436464
10.22,182.0,817,63,5.0,5.44272324706273,2.05801610707958,9.853545506164387,59.3,1.8777364815518442,79.9412915851272,17.80821917808219,0.10273972602739725,11.201212108831571,8349.74,27.21361623531365,5.802348336594911
5.27,115.0,348,17,6.0,9.416933087065075,4.221238302327345,1.0,28.3,0.5596301844003515,66.03415559772297,21.821631878557877,0.053763440860215055,39.75111863757278,1833.9599999999998,56.50159852239045,5.370018975332069
3.96,72.0,511,103,5.0,7.714466766248466,5.0,1.0,28.9,0.5133212858373285,129.04040404040404,18.181818181818183,0.4335016835016835,38.57233383124233,2023.56,38.57233383124233,7.297979797979798
6.78,139.0,209,60,3.0,7.32584040058183,2.9548790713059008,2.050134929742346,30.7,0.9254910876111253,30.825958702064895,20.501474926253685,0.14749262536873156,21.646972479406486,1417.02,21.97752120174549,4.528023598820059
2.76,62.0,63,10,2.0,8.033330486362855,2.909831430366798,10.0,12.1,0.34356858648916466,22.826086956521742,22.46376811594203,0.060386473429951695,23.37563753974243,173.88,16.06666097272571,4.384057971014493
6.14,129.0,387,255,0.0,6.637881190664627,2.741864436976294,1.4156634265963923,33.5,0.924993958710072,63.02931596091206,21.009771986970684,0.6921824104234529,18.2001703735572,2376.18,0.0,5.456026058631922
5.76,140.0,830,210,4.0,6.122452659227161,4.07479505547748,6.969733566945391,54.4,0.9407994345728573,208.85416666666669,24.305555555555557,0.607638888888889,24.947739823213787,6929.28,24.489810636908643,9.444444444444445
3.77,88.0,427,128,3.0,7.352732956194095,4.978989157359299,1.9166259635953795,24.6,0.5127345195943875,113.26259946949602,23.342175066312997,0.5658709106984969,36.60917766584879,1609.79,22.058198868582284,6.525198938992043
4.21,104.0,145,203,5.0,7.305520469654772,3.1526937321855133,4.715627927521897,19.8,0.576276531903133,34.441805225653205,24.70308788598575,0.8036421219319082,23.032068595033568,610.45,36.52760234827386,4.703087885985749
15.58,323.5,167,38,0.0,5.54187102925854,1.0,10.0,67.4,2.845609346868887,10.589727330374128,20.608750792644262,0.040160642570281124,5.54187102925854,2633.59,0.0,4.273937856689918
4.71,108.0,358,93,3.0,6.717970306660678,2.939069030380319,3.1835695213405,27.8,0.701104617168398,76.00849256900213,22.929936305732483,0.32908704883227174,19.744578475320974,1686.18,20.153910919982035,5.902335456475584
8.14,190.0,206,236,6.0,6.506744430510449,3.211894368543239,1.0,38.7,1.2510096388343048,25.307125307125304,23.34152334152334,0.48321048321048315,20.898975793906597,1676.8400000000001,39.040466583062695,4.754299754299755
3.4,88.0,373,117,1.0,7.278716402541274,2.7765517595624174,1.0,23.0,0.4671153280285699,109.70588235294117,25.88235294117647,0.5735294117647058,20.209732834831804,1268.2,7.278716402541274,6.764705882352941
4.63,139.0,176,29,3.0,6.00954949434579,3.933021544504592,8.994371818188633,25.0,0.770440447217588,38.01295896328294,30.02159827213823,0.10439164866810655,23.63568763402867,814.88,18.02864848303737,5.399568034557236
6.67,151.0,255,73,3.0,7.970775675241526,2.955232874605247,9.992955949618109,35.4,0.8368068895374965,38.23088455772114,22.638680659670165,0.18240879560219891,23.555498311577594,1700.85,23.91232702572458,5.307346326836582
14.84,314.0,475,326,1.0,3.782916723160623,1.0,9.26456439611558,73.1,4.046294040369979,32.00808625336927,21.159029649595688,0.3661275831087152,3.667553532180544,7049.0,3.667553532180544,4.925876010781671
15.58,310.0,239,408,1.0,3.782916723160623,1.0,4.362367398698828,67.4,4.3941242368768485,15.069356872635561,19.546027742749054,0.6378730559058429,3.6093654036674656,3790.54,3.6093654036674656,4.249684741488021
3.82,68.0,405,65,5.0,9.92951118954048,5.0,1.0,23.0,0.38471178762796504,106.02094240837697,17.80104712041885,0.2835951134380454,49.6475559477024,1547.1,49.6475559477024,6.020942408376964
6.76,126.0,243,73,4.0,6.914905139083895,1.0270018142108506,6.866484165301976,36.68415185296776,0.9775983710595896,35.946745562130175,18.63905325443787,0.1799802761341223,7.101620122935094,1642.6799999999998,27.65962055633558,5.42664968239168
3.92,82.0,315,76,4.0,6.876665338360925,3.0617676146616337,3.1510250030804,24.3,0.570043735898066,80.35714285714286,20.918367346938776,0.3231292517006803,21.054751229859665,1234.8,27.5066613534437,6.198979591836735
6.76,303.0,104,160,2.0,5.896049252111544,1.0,1.1500782161510548,36.68415185296776,1.1465304496191329,15.384615384615385,44.82248520710059,0.39447731755424065,5.896049252111544,703.04,11.792098504223087,5.42664968239168
4.66,9.0,595,13,4.0,8.344245728051241,4.02149360396459,6.884588965705574,25.7,0.5584686923030394,127.6824034334764,1.9313304721030042,0.046494992846924176,33.55633082526692,2772.7000000000003,33.376982912204966,5.515021459227468
8.47,109.0,135,86,2.0,7.431680802350296,1.895842770454704,4.256760068448372,31.9,1.1397152575930511,15.938606847697756,12.868949232585596,0.16922471467926012,14.089298321462822,1143.45,14.863361604700591,3.766233766233766
6.26,130.0,180,236,3.0,7.766079919051839,3.0221764455000004,1.0,36.68415185296776,0.8060694797439432,28.75399361022364,20.766773162939298,0.6283280085197018,23.470463805229016,1126.8,23.298239757155514,5.86008815542616
9.5,187.0,619,50,4.0,6.940622000332037,2.0612503291820627,1.0637997346151384,52.9,1.3687534056091115,65.15789473684211,19.68421052631579,0.08771929824561403,14.306359382912678,5880.5,27.762488001328148,5.568421052631579
4.14,86.0,204,69,1.0,9.24705732796525,3.823600283998984,1.0,20.0,0.4477099960740676,49.275362318840585,20.77294685990338,0.2777777777777778,35.357051025362814,844.56,9.24705732796525,4.830917874396135
12.13,212.0,446,408,2.0,7.166355862267971,1.8568893145972432,5.258194789587874,56.6,1.692631545673921,36.76834295136026,17.477328936521022,0.656773838966749,13.307129625246708,5409.9800000000005,14.332711724535942,4.666117065127782
5.5,122.0,475,90,3.0,8.442633779452636,4.070483317301378,10.0,33.8,0.6514554751131919,86.36363636363636,22.181818181818183,0.2727272727272727,34.36559995334704,2612.5,25.32790133835791,6.145454545454545
7.2,121.0,322,0,0.0,8.951175176036152,2.699968625434736,1.0,35.5,0.8043636571067951,44.72222222222222,16.805555555555554,0.0,24.167892136067863,2318.4,0.0,4.930555555555555
4.05,70.0,349,399,0.0,9.09459908310147,2.6489972709234864,6.50895933142831,22.3,0.44531924530078965,86.17283950617285,17.283950617283953,1.6419753086419753,24.091568151279034,1413.45,0.0,5.506172839506173
12.03,179.0,543,189,6.0,7.016127201567516,1.254703511542313,9.62713234271642,57.4,1.714621137044423,45.13715710723192,14.87946799667498,0.26184538653366585,8.803159437234305,6532.29,42.0967632094051,4.771404821280133
9.14,162.0,135,93,1.0,7.9031762480077985,1.806530235565197,2.352366962263841,35.9,1.156497047918421,14.770240700218817,17.72428884026258,0.1695842450765864,14.2773268490268,1233.9,7.9031762480077985,3.9277899343544855
5.59,135.0,221,72,7.0,7.91359118402281,3.2764268580808134,3.498515755475078,28.3,0.7063796789611728,39.53488372093023,24.15026833631485,0.21466905187835422,25.92830269920388,1235.3899999999999,55.39513828815967,5.062611806797854
9.35,245.0,446,55,1.0,5.377222006933828,2.784993398527042,8.166530468183318,51.7,1.7388160630049025,47.70053475935829,26.203208556149733,0.09803921568627451,14.975527791725044,4170.099999999999,5.377222006933828,5.529411764705883
9.26,280.0,134,131,2.0,5.442573142952532,2.9857414623601684,7.0795196016907695,45.5,1.7014011124481754,14.470842332613392,30.23758099352052,0.23578113750899926,16.25011629484127,1240.84,10.885146285905064,4.913606911447085
5.57,126.0,365,41,3.0,7.680037505987141,2.989769888671369,1.0,31.0,0.7252568748079401,65.52962298025135,22.62118491921005,0.12268102932375821,22.96154487926711,2033.0500000000002,23.040112517961422,5.565529622980251
7.61,163.0,513,72,7.0,6.984226118977452,4.319066510210422,3.613869337983899,42.1,1.089598170271464,67.4113009198423,21.419185282522996,0.15768725361366623,30.165337130212425,3903.9300000000003,48.889582832842166,5.532194480946123
5.02,117.0,184,225,1.0,7.08685537153923,1.820401868726732,1.2369343298701487,25.3,0.7083536684211575,36.65338645418327,23.306772908366536,0.7470119521912351,12.900924761746094,923.68,7.08685537153923,5.0398406374502
6.27,131.0,266,241,6.0,7.487936032838103,3.225196786203669,9.72943974827991,31.7,0.8373468967287001,42.42424242424243,20.893141945773525,0.6406166932482722,24.1500672284081,1667.82,44.92761619702862,5.055821371610845
3.93,71.0,245,50,2.0,8.138361252076054,2.962086961672348,3.1910955256176425,20.0,0.48289820005194256,62.34096692111959,18.06615776081425,0.21204410517387615,24.106533754153926,962.85,16.276722504152108,5.089058524173028
5.24,67.0,555,254,4.0,9.28886542160571,4.039382285276508,1.0,32.3,0.5641162577091351,105.91603053435114,12.786259541984732,0.8078880407124681,37.52127843435161,2908.2000000000003,37.15546168642284,6.164122137404579
7.44,104.0,540,196,5.0,6.912785864526546,3.0589627846586143,9.911787130936345,39.5,1.0762665220369245,72.58064516129032,13.978494623655914,0.4390681003584229,21.14595469790083,4017.6000000000004,34.56392932263273,5.309139784946236
7.88,166.0,332,0,3.0,6.374612805970561,3.015443107452524,1.182882285366549,40.9,1.2361535107857013,42.131979695431475,21.065989847715738,0.0,19.222282248442525,2616.16,19.123838417911685,5.190355329949239
5.98,156.0,257,287,4.0,6.871859024354728,3.0767600989500123,9.929057652420823,32.1,0.8702157565814626,42.97658862876254,26.08695652173913,0.7998885172798216,21.143061651744187,1536.8600000000001,27.48743609741891,5.367892976588629
6.3,159.0,107,305,5.0,6.726705254910948,2.137208652578903,1.0,28.6,0.9365654895315318,16.984126984126984,25.238095238095237,0.8068783068783069,14.376372674143655,674.1,33.63352627455474,4.53968253968254
14.79,314.0,238,75,2.0,5.987777938139036,1.0,1.1928752488089798,64.9,2.4700314795903466,16.091954022988507,21.23056118999324,0.08451656524678837,5.987777938139036,3520.02,11.975555876278072,4.388100067613252
3.02,49.0,269,103,0.0,9.463278726221922,2.7138492329361514,3.265277689431017,16.9,0.31912829447069363,89.0728476821192,16.225165562913908,0.5684326710816777,25.681911712218366,812.38,0.0,5.596026490066225
4.18,112.0,374,77,1.0,8.509682938320417,3.8133057166903312,4.196008886034247,28.9,0.49120514010890043,89.47368421052632,26.794258373205743,0.30701754385964913,32.45002259591942,1563.32,8.509682938320417,6.913875598086125
3.14,80.0,159,97,5.0,6.675027498580747,3.125224649241656,5.904204259798555,16.7,0.47041004709982553,50.63694267515923,25.477707006369425,0.5148619957537155,20.860960472930426,499.26000000000005,33.37513749290374,5.318471337579617
11.21,225.0,135,36,6.0,7.624332469304477,2.182119892677864,1.0,48.2,1.4702926512099783,12.042818911685993,20.07136485280999,0.05352363960749331,16.637207549659042,1513.3500000000001,45.74599481582686,4.299732381801962
9.41,241.0,660,233,0.0,5.1543992270344186,2.7918450831061103,8.260162678063544,57.1,1.8256249827613837,70.13815090329436,25.61105207226355,0.4126815444562522,14.390284138361977,6210.6,0.0,6.068012752391073
6.75,189.0,486,90,0.0,6.381263657421406,3.66177351257997,4.237633829502973,42.7,1.0577842199248035,72.0,28.0,0.2222222222222222,23.36674223753489,3280.5,0.0,6.325925925925926
8.12,198.0,830,96,1.0,7.647010088472472,1.9303151961382667,8.25420255095468,65.2,1.0618529210835668,148.52216748768475,24.38423645320197,0.1970443349753695,14.761139778801043,9792.72,7.647010088472472,8.029556650246306
5.45,126.0,306,408,6.0,8.602137575450687,3.255562415991733,1.0,29.3,0.6335634546875357,56.146788990825684,23.11926605504587,1.4495412844036697,28.004795787827508,1667.7,51.61282545270412,5.376146788990826
15.36,275.0,468,23,0.0,7.67012299113835,1.0,10.0,69.7,2.0025754499303496,30.46875,17.903645833333336,0.024956597222222224,7.67012299113835,7188.48,0.0,4.537760416666667
5.66,106.0,294,244,0.0,7.689178237764549,3.7211781274763136,5.3656885149636135,27.9,0.7360994666766256,51.9434628975265,18.727915194346288,0.71849234393404,28.612801876636304,1664.04,0.0,4.929328621908127
3.96,80.0,204,66,1.0,8.786886712716857,2.8038437917524406,10.0,20.1,0.4506715665593906,51.515151515151516,20.2020202020202,0.2777777777777778,24.63705775828317,807.84,8.786886712716857,5.075757575757576
6.1,107.0,830,96,2.0,9.531066329097866,3.9117500625914814,1.1354067291989276,46.9,0.6400123332870957,169.672131147541,17.54098360655738,0.26229508196721313,37.28314930941214,6313.5,19.062132658195733,7.688524590163935
7.23,83.0,181,125,5.0,7.606046825012889,3.082340748397665,1.0,27.3,0.9505594911963677,25.03457814661134,11.479944674965422,0.28815122176118024,23.44442806295791,1308.63,38.030234125064446,3.775933609958506
6.13,196.0,179,74,1.0,5.618629650070587,1.8138723547160287,10.0,33.8,1.091013357665065,29.200652528548126,31.973898858075042,0.2011963023382273,10.191476993650832,1097.27,5.618629650070587,5.513866231647635
6.79,133.0,146,52,0.0,6.567984893496978,2.726330474044728,4.321029038799289,28.0,1.0338026213676041,21.50220913107511,19.587628865979383,0.12763868433971529,17.906497368206228,991.34,0.0,4.123711340206185
15.58,293.0,381,341,1.0,5.159513094019463,1.0,10.0,71.1,3.07587163959238,24.00756143667297,18.462507876496534,0.35811804242806133,5.159513094019463,6046.469999999999,5.159513094019463,4.480151228733459
6.33,133.0,68,122,4.0,6.823985332794626,4.008087406764331,1.0558835491649192,25.6,0.9276104345622437,10.742496050552923,21.011058451816744,0.32122169562927855,27.351129676318646,430.44,27.295941331178504,4.044233807266983
5.08,140.0,166,408,6.0,6.912312491402423,3.257634537866527,2.6513221552647384,27.9,0.7349204779613965,32.67716535433071,27.559055118110237,1.8733595800524934,22.517787908518752,843.28,41.47387494841453,5.4921259842519685
6.31,134.0,232,120,1.0,7.827267074141302,2.7274419605454887,3.2872854029466194,31.0,0.8061562152192494,36.76703645007924,21.236133122028527,0.3169572107765452,21.348416654409103,1463.9199999999998,7.827267074141302,4.912836767036451
3.91,91.0,548,204,6.0,8.970744392585582,3.235588252336212,1.0,27.8,0.43586126511771506,140.153452685422,23.273657289002557,0.8695652173913042,29.025635171360854,2142.6800000000003,53.82446635551349,7.10997442455243
3.97,69.0,417,408,4.0,6.5344021798335605,5.0,9.931663294471814,24.0,0.6075536660801495,105.03778337531486,17.38035264483627,2.531486146095718,32.6720108991678,1655.49,26.137608719334242,6.045340050377834
12.7,272.0,186,248,1.0,5.82548305136816,1.0,4.067642780000997,54.6,2.1800767229109534,14.645669291338583,21.41732283464567,0.32545931758530183,5.82548305136816,2362.2,5.82548305136816,4.299212598425197
9.18,193.0,174,125,6.0,6.753299815835755,2.214312947517659,4.737524125924061,42.5,1.3593354730784937,18.954248366013072,21.0239651416122,0.22694262890341324,14.953919220673734,1597.32,40.51979889501453,4.62962962962963
6.02,77.0,745,254,4.0,5.904343440266481,3.110099768322762,5.991681092141015,38.3,1.0195883862284778,123.75415282392028,12.790697674418606,0.7032115171650055,18.3630971656708,4484.9,23.617373761065924,6.362126245847176
6.28,71.0,120,77,7.0,4.16731299211848,3.2563363735919646,1.5354342362276334,22.7,1.5069662422470271,19.108280254777068,11.305732484076433,0.2043524416135881,13.57017287637777,753.6,29.17119094482936,3.614649681528662
11.22,215.0,311,47,1.0,7.495915828207717,1.7821884661031622,1.2299728541332249,51.1,1.496815100001292,27.718360071301245,19.162210338680925,0.06981580510992275,13.359134731911926,3489.42,7.495915828207717,4.554367201426025
2.72,54.0,245,35,5.0,8.557729919463824,4.107035477879686,1.0,15.0,0.3178412996901892,90.0735294117647,19.852941176470587,0.21446078431372548,35.14690038935039,666.4000000000001,42.78864959731912,5.514705882352941
8.68,171.0,394,60,5.0,6.470150475201919,1.1900759418958151,1.618641980200704,44.1,1.3415453061358849,45.39170506912443,19.70046082949309,0.11520737327188942,7.699970420983579,3419.92,32.350752376009595,5.080645161290323
14.42,294.0,183,253,3.0,5.877434577393101,1.03665506208537,10.0,62.6,2.45345138429357,12.690707350901526,20.388349514563107,0.292417938049006,6.092872306730146,2638.86,17.632303732179302,4.341192787794729
11.15,245.0,263,59,3.0,6.3827474344861015,1.9022458630179533,9.036979617641006,53.5,1.7468966325937239,23.58744394618834,21.973094170403588,0.08819133034379671,12.141554901939642,2932.4500000000003,19.148242303458304,4.798206278026906
